Loaded /home/judson/Neural-Networks-in-GNC/inverted_pendulum/training/controller_base.pth as base controller
max_normalized/linear_mirrored/controllers/controller_409.pth saved with loss: 2.3954172134399414
max_normalized/linear_mirrored/controllers/controller_410.pth saved with loss: 2.395369529724121
max_normalized/linear_mirrored/controllers/controller_411.pth saved with loss: 2.395322322845459
max_normalized/linear_mirrored/controllers/controller_412.pth saved with loss: 2.3952748775482178
max_normalized/linear_mirrored/controllers/controller_413.pth saved with loss: 2.3952271938323975
max_normalized/linear_mirrored/controllers/controller_414.pth saved with loss: 2.3951797485351562
max_normalized/linear_mirrored/controllers/controller_415.pth saved with loss: 2.395132541656494
max_normalized/linear_mirrored/controllers/controller_416.pth saved with loss: 2.3950846195220947
max_normalized/linear_mirrored/controllers/controller_417.pth saved with loss: 2.3950374126434326
max_normalized/linear_mirrored/controllers/controller_418.pth saved with loss: 2.3949899673461914
max_normalized/linear_mirrored/controllers/controller_419.pth saved with loss: 2.394942045211792
max_normalized/linear_mirrored/controllers/controller_420.pth saved with loss: 2.394894599914551
max_normalized/linear_mirrored/controllers/controller_421.pth saved with loss: 2.3948469161987305
max_normalized/linear_mirrored/controllers/controller_422.pth saved with loss: 2.394798994064331
max_normalized/linear_mirrored/controllers/controller_423.pth saved with loss: 2.3947510719299316
max_normalized/linear_mirrored/controllers/controller_424.pth saved with loss: 2.3947031497955322
max_normalized/linear_mirrored/controllers/controller_425.pth saved with loss: 2.3946547508239746
max_normalized/linear_mirrored/controllers/controller_426.pth saved with loss: 2.3946073055267334
max_normalized/linear_mirrored/controllers/controller_427.pth saved with loss: 2.394559383392334
max_normalized/linear_mirrored/controllers/controller_428.pth saved with loss: 2.3945114612579346
max_normalized/linear_mirrored/controllers/controller_429.pth saved with loss: 2.394463062286377
max_normalized/linear_mirrored/controllers/controller_430.pth saved with loss: 2.3944149017333984
max_normalized/linear_mirrored/controllers/controller_431.pth saved with loss: 2.39436674118042
max_normalized/linear_mirrored/controllers/controller_432.pth saved with loss: 2.394318103790283
max_normalized/linear_mirrored/controllers/controller_433.pth saved with loss: 2.3942694664001465
max_normalized/linear_mirrored/controllers/controller_434.pth saved with loss: 2.3942208290100098
max_normalized/linear_mirrored/controllers/controller_435.pth saved with loss: 2.394172430038452
max_normalized/linear_mirrored/controllers/controller_436.pth saved with loss: 2.3941233158111572
max_normalized/linear_mirrored/controllers/controller_437.pth saved with loss: 2.3940742015838623
max_normalized/linear_mirrored/controllers/controller_438.pth saved with loss: 2.3940253257751465
max_normalized/linear_mirrored/controllers/controller_439.pth saved with loss: 2.3939762115478516
max_normalized/linear_mirrored/controllers/controller_440.pth saved with loss: 2.3939266204833984
max_normalized/linear_mirrored/controllers/controller_441.pth saved with loss: 2.393876791000366
max_normalized/linear_mirrored/controllers/controller_442.pth saved with loss: 2.393826961517334
max_normalized/linear_mirrored/controllers/controller_443.pth saved with loss: 2.3937768936157227
max_normalized/linear_mirrored/controllers/controller_444.pth saved with loss: 2.3937268257141113
max_normalized/linear_mirrored/controllers/controller_445.pth saved with loss: 2.393676996231079
max_normalized/linear_mirrored/controllers/controller_446.pth saved with loss: 2.393627405166626
max_normalized/linear_mirrored/controllers/controller_447.pth saved with loss: 2.39357852935791
max_normalized/linear_mirrored/controllers/controller_448.pth saved with loss: 2.3935301303863525
max_normalized/linear_mirrored/controllers/controller_449.pth saved with loss: 2.3934826850891113
max_normalized/linear_mirrored/controllers/controller_450.pth saved with loss: 2.39343523979187
max_normalized/linear_mirrored/controllers/controller_451.pth saved with loss: 2.393388509750366
max_normalized/linear_mirrored/controllers/controller_452.pth saved with loss: 2.3933417797088623
max_normalized/linear_mirrored/controllers/controller_453.pth saved with loss: 2.3932952880859375
max_normalized/linear_mirrored/controllers/controller_454.pth saved with loss: 2.393249273300171
max_normalized/linear_mirrored/controllers/controller_455.pth saved with loss: 2.393203020095825
max_normalized/linear_mirrored/controllers/controller_456.pth saved with loss: 2.3931570053100586
max_normalized/linear_mirrored/controllers/controller_457.pth saved with loss: 2.393110752105713
max_normalized/linear_mirrored/controllers/controller_458.pth saved with loss: 2.3930647373199463
max_normalized/linear_mirrored/controllers/controller_459.pth saved with loss: 2.3930184841156006
max_normalized/linear_mirrored/controllers/controller_460.pth saved with loss: 2.392972230911255
max_normalized/linear_mirrored/controllers/controller_461.pth saved with loss: 2.3929262161254883
max_normalized/linear_mirrored/controllers/controller_462.pth saved with loss: 2.3928799629211426
max_normalized/linear_mirrored/controllers/controller_463.pth saved with loss: 2.392833709716797
max_normalized/linear_mirrored/controllers/controller_464.pth saved with loss: 2.392786979675293
max_normalized/linear_mirrored/controllers/controller_465.pth saved with loss: 2.392740488052368
max_normalized/linear_mirrored/controllers/controller_466.pth saved with loss: 2.392693519592285
max_normalized/linear_mirrored/controllers/controller_467.pth saved with loss: 2.392646312713623
max_normalized/linear_mirrored/controllers/controller_468.pth saved with loss: 2.39259934425354
max_normalized/linear_mirrored/controllers/controller_469.pth saved with loss: 2.392551898956299
max_normalized/linear_mirrored/controllers/controller_470.pth saved with loss: 2.3925042152404785
max_normalized/linear_mirrored/controllers/controller_471.pth saved with loss: 2.392456293106079
max_normalized/linear_mirrored/controllers/controller_472.pth saved with loss: 2.3924081325531006
max_normalized/linear_mirrored/controllers/controller_473.pth saved with loss: 2.3923592567443848
max_normalized/linear_mirrored/controllers/controller_474.pth saved with loss: 2.392310619354248
max_normalized/linear_mirrored/controllers/controller_475.pth saved with loss: 2.392261266708374
max_normalized/linear_mirrored/controllers/controller_476.pth saved with loss: 2.3922111988067627
max_normalized/linear_mirrored/controllers/controller_477.pth saved with loss: 2.392160654067993
max_normalized/linear_mirrored/controllers/controller_478.pth saved with loss: 2.3921103477478027
max_normalized/linear_mirrored/controllers/controller_479.pth saved with loss: 2.392061471939087
max_normalized/linear_mirrored/controllers/controller_480.pth saved with loss: 2.392014503479004
max_normalized/linear_mirrored/controllers/controller_481.pth saved with loss: 2.3919687271118164
max_normalized/linear_mirrored/controllers/controller_482.pth saved with loss: 2.391922950744629
max_normalized/linear_mirrored/controllers/controller_483.pth saved with loss: 2.3918774127960205
max_normalized/linear_mirrored/controllers/controller_484.pth saved with loss: 2.391832113265991
max_normalized/linear_mirrored/controllers/controller_485.pth saved with loss: 2.39178729057312
max_normalized/linear_mirrored/controllers/controller_486.pth saved with loss: 2.391742467880249
max_normalized/linear_mirrored/controllers/controller_487.pth saved with loss: 2.3916969299316406
max_normalized/linear_mirrored/controllers/controller_488.pth saved with loss: 2.3916513919830322
max_normalized/linear_mirrored/controllers/controller_489.pth saved with loss: 2.3916056156158447
max_normalized/linear_mirrored/controllers/controller_490.pth saved with loss: 2.391559600830078
max_normalized/linear_mirrored/controllers/controller_491.pth saved with loss: 2.3915135860443115
max_normalized/linear_mirrored/controllers/controller_492.pth saved with loss: 2.3914670944213867
max_normalized/linear_mirrored/controllers/controller_493.pth saved with loss: 2.391420602798462
max_normalized/linear_mirrored/controllers/controller_494.pth saved with loss: 2.391374111175537
max_normalized/linear_mirrored/controllers/controller_495.pth saved with loss: 2.391327142715454
max_normalized/linear_mirrored/controllers/controller_496.pth saved with loss: 2.39128041267395
max_normalized/linear_mirrored/controllers/controller_497.pth saved with loss: 2.3912336826324463
max_normalized/linear_mirrored/controllers/controller_498.pth saved with loss: 2.3911874294281006
max_normalized/linear_mirrored/controllers/controller_499.pth saved with loss: 2.391140937805176
max_normalized/linear_mirrored/controllers/controller_500.pth saved with loss: 2.391094923019409
max_normalized/linear_mirrored/controllers/controller_501.pth saved with loss: 2.3910481929779053
max_normalized/linear_mirrored/controllers/controller_502.pth saved with loss: 2.3910024166107178
max_normalized/linear_mirrored/controllers/controller_503.pth saved with loss: 2.3909568786621094
max_normalized/linear_mirrored/controllers/controller_504.pth saved with loss: 2.3909108638763428
max_normalized/linear_mirrored/controllers/controller_505.pth saved with loss: 2.3908653259277344
max_normalized/linear_mirrored/controllers/controller_506.pth saved with loss: 2.390820026397705
max_normalized/linear_mirrored/controllers/controller_507.pth saved with loss: 2.390774965286255
max_normalized/linear_mirrored/controllers/controller_508.pth saved with loss: 2.390730381011963
max_normalized/linear_mirrored/controllers/controller_509.pth saved with loss: 2.3906850814819336
max_normalized/linear_mirrored/controllers/controller_510.pth saved with loss: 2.3906400203704834
max_normalized/linear_mirrored/controllers/controller_511.pth saved with loss: 2.390594720840454
max_normalized/linear_mirrored/controllers/controller_512.pth saved with loss: 2.390549898147583
max_normalized/linear_mirrored/controllers/controller_513.pth saved with loss: 2.3905043601989746
max_normalized/linear_mirrored/controllers/controller_514.pth saved with loss: 2.3904590606689453
max_normalized/linear_mirrored/controllers/controller_515.pth saved with loss: 2.390413761138916
max_normalized/linear_mirrored/controllers/controller_516.pth saved with loss: 2.390368700027466
max_normalized/linear_mirrored/controllers/controller_517.pth saved with loss: 2.3903234004974365
max_normalized/linear_mirrored/controllers/controller_518.pth saved with loss: 2.3902781009674072
max_normalized/linear_mirrored/controllers/controller_519.pth saved with loss: 2.3902323246002197
max_normalized/linear_mirrored/controllers/controller_520.pth saved with loss: 2.3901872634887695
max_normalized/linear_mirrored/controllers/controller_521.pth saved with loss: 2.390141248703003
max_normalized/linear_mirrored/controllers/controller_522.pth saved with loss: 2.3900954723358154
max_normalized/linear_mirrored/controllers/controller_523.pth saved with loss: 2.390049457550049
max_normalized/linear_mirrored/controllers/controller_524.pth saved with loss: 2.390002727508545
max_normalized/linear_mirrored/controllers/controller_525.pth saved with loss: 2.389955759048462
max_normalized/linear_mirrored/controllers/controller_526.pth saved with loss: 2.3899083137512207
max_normalized/linear_mirrored/controllers/controller_527.pth saved with loss: 2.3898608684539795
